ID_DELEGACION,wkt_geometry
1,"POLYGON ((-3.063299 42.42491, -3.057397 42.417158, -3.058925 42.41342, -3.058922 42.409908, -3.06402 42.404276, -3.061034 42.394605, -3.059185 42.393111, -3.056007 42.385143, -3.053143 42.373418, -3.057694 42.37012, -3.060258 42.370776, -3.065751 42.374465, -3.067858 42.380021, -3.073513 42.385646, -3.075015 42.391643, -3.078684 42.391407, -3.082652 42.397384, -3.07892 42.405924, -3.078179 42.41575, -3.091645 42.42345, -3.091149 42.425278, -3.087116 42.427011, -3.087507 42.428956, -3.088346 42.428514, -3.089574 42.429062, -3.089624 42.430017, -3.092265 42.431807, -3.093893 42.431328, -3.093785 42.432112, -3.096851 42.433676, -3.098073 42.437377, -3.108324 42.445617, -3.105871 42.447322, -3.103885 42.45252, -3.095105 42.453239, -3.088711 42.455063, -3.089285 42.456855, -3.088328 42.459287, -3.087282 42.459495, -3.085782 42.474662, -3.082779 42.475943, -3.089304 42.478875, -3.090422 42.477883, -3.091432 42.486267, -3.093987 42.486301, -3.094695 42.488074, -3.093252 42.491525, -3.079292 42.499091, -3.075139 42.507091, -3.073981 42.515665, -3.076446 42.520824, -3.072932 42.52496, -3.071901 42.528104, -3.076472 42.532226, -3.08128 42.531178, -3.08407 42.532184, -3.082904 42.53405, -3.088401 42.538179, -3.094086 42.53641, -3.096786 42.534579, -3.099113 42.535073, -3.099918 42.536171, -3.107456 42.52877, -3.117398 42.532264, -3.125327 42.533111, -3.131022 42.537211, -3.134271 42.542053, -3.135113 42.548536, -3.141543 42.55884, -3.153316 42.570956, -3.152244 42.570957, -3.153432 42.573541, -3.156847 42.574977, -3.158394 42.579793, -3.157887 42.596076, -3.159377 42.597524, -3.158415 42.602758, -3.162298 42.605157, -3.164771 42.608972, -3.167653 42.60623, -3.176654 42.60338, -3.180899 42.604364, -3.185795 42.60677, -3.190416 42.607059, -3.195599 42.611598, -3.196014 42.615605, -3.19426 42.616239, -3.196078 42.616389, -3.192683 42.617884, -3.190669 42.623988, -3.1955 42.623969, -3.19617 42.630025, -3.19589 42.632554, -3.193324 42.635396, -3.193549 42.640555, -3.191219 42.644779, -3.19172 42.654932, -3.194363 42.653441, -3.200321 42.654656, -3.201888 42.6564, -3.213194 42.655083, -3.215644 42.661626, -3.219659 42.661753, -3.22108 42.663218, -3.22015 42.666102, -3.221358 42.669576, -3.221499 42.681895, -3.220199 42.687022, -3.216104 42.689029, -3.213591 42.69314, -3.207207 42.697043, -3.208994 42.698372, -3.204434 42.700443, -3.205102 42.702855, -3.203316 42.70574, -3.204566 42.70717, -3.208289 42.706848, -3.213042 42.707559, -3.209728 42.717148, -3.209699 42.719489, -3.21616 42.719351, -3.229738 42.715308, -3.230757 42.716819, -3.233 42.715509, -3.236604 42.715934, -3.24688 42.714183, -3.252231 42.714694, -3.253881 42.717959, -3.257197 42.719591, -3.261046 42.728795, -3.264317 42.733929, -3.269621 42.737141, -3.270177 42.738725, -3.26777 42.741531, -3.265853 42.747551, -3.260832 42.75067, -3.229198 42.741318, -3.226157 42.738217, -3.226764 42.740422, -3.230121 42.743198, -3.241741 42.749694, -3.244249 42.750355, -3.245966 42.751954, -3.254712 42.754187, -3.259162 42.754519, -3.264721 42.757208, -3.27411 42.757897, -3.27813 42.763291, -3.28285 42.766539, -3.277863 42.780348, -3.279776 42.781478, -3.288014 42.78388, -3.289705 42.781958, -3.29217 42.781096, -3.303207 42.780545, -3.309569 42.781527, -3.312305 42.778449, -3.328871 42.776458, -3.331171 42.77673, -3.33734 42.780467, -3.336678 42.784738, -3.337945 42.788426, -3.340219 42.790545, -3.344606 42.792324, -3.347462 42.791424, -3.354398 42.796265, -3.352823 42.798756, -3.348157 42.801949, -3.346056 42.806746, -3.346761 42.812643, -3.349078 42.815751, -3.348499 42.817149, -3.351076 42.818627, -3.350317 42.82071, -3.348087 42.822202, -3.340235 42.822658, -3.33604 42.825156, -3.329758 42.826237, -3.325814 42.823178, -3.321819 42.821766, -3.318117 42.817805, -3.313712 42.815224, -3.305991 42.819765, -3.304678 42.823893, -3.305455 42.827592, -3.300251 42.834468, -3.297982 42.841048, -3.294755 42.839093, -3.295788 42.837551, -3.29518 42.835814, -3.289115 42.828788, -3.285772 42.828319, -3.284502 42.828781, -3.280664 42.832321, -3.276263 42.830305, -3.276306 42.831746, -3.27925 42.833513, -3.279194 42.834711, -3.281317 42.83611, -3.279401 42.842662, -3.283516 42.8433, -3.292492 42.847213, -3.290984 42.849234, -3.291046 42.852025, -3.292657 42.853714, -3.292421 42.855615, -3.288273 42.855815, -3.285555 42.853129, -3.284115 42.854096, -3.282681 42.853478, -3.28163 42.854039, -3.283323 42.857583, -3.281403 42.860722, -3.283156 42.866535, -3.281563 42.869042, -3.28552 42.877551, -3.286767 42.885149, -3.282609 42.875514, -3.269128 42.864092, -3.253608 42.852817, -3.236759 42.837931, -3.227658 42.832087, -3.22584 42.830119, -3.21697 42.826516, -3.205533 42.827401, -3.19256 42.817941, -3.189292 42.817109, -3.184587 42.814514, -3.183168 42.814714, -3.177071 42.812788, -3.172379 42.809895, -3.168685 42.809945, -3.152971 42.801313, -3.141171 42.79642, -3.131387 42.789803, -3.123255 42.789326, -3.12306 42.789812, -3.11015 42.79096, -3.100632 42.787826, -3.094502 42.78485, -3.09326 42.780285, -3.093857 42.778601, -3.088226 42.773535, -3.082257 42.770225, -3.080494 42.76811, -3.080847 42.767254, -3.078487 42.766283, -3.075049 42.763305, -3.068581 42.760985, -3.063447 42.760241, -3.057853 42.763468, -3.058125 42.766746, -3.061206 42.768122, -3.05913 42.770393, -3.059952 42.7734, -3.064554 42.779035, -3.06403 42.781269, -3.059982 42.779866, -3.058565 42.780938, -3.059276 42.782811, -3.053409 42.784489, -3.043118 42.789738, -3.040456 42.788561, -3.03769 42.789969, -3.035393 42.789613, -3.028505 42.791354, -3.023651 42.788873, -3.015376 42.791579, -3.015732 42.799017, -3.017274 42.803267, -3.008958 42.811301, -3.010903 42.81213, -3.011466 42.81357, -3.016555 42.814822, -3.020421 42.817027, -3.01981 42.818882, -3.016875 42.821242, -3.018504 42.829986, -3.01755 42.83158, -3.018077 42.834048, -3.015386 42.836822, -3.01601 42.839622, -3.015301 42.840532, -3.01442 42.841063, -3.011348 42.840478, -3.009195 42.841037, -3.003504 42.846287, -3.001999 42.848683, -2.999159 42.861885, -2.993882 42.870728, -2.992963 42.879075, -2.999955 42.882993, -3.005735 42.891296, -3.006103 42.894736, -3.008712 42.897689, -3.013673 42.900273, -3.014715 42.902317, -3.012854 42.908297, -3.016138 42.910557, -3.016445 42.914888, -3.014388 42.918959, -3.004893 42.927001, -3.002699 42.927892, -2.997638 42.926245, -2.991363 42.934547, -2.984953 42.935546, -2.981471 42.938805, -2.980025 42.937346, -2.977354 42.936598, -2.973896 42.938795, -2.97457 42.939983, -2.972167 42.941883, -2.973171 42.943783, -2.972202 42.944539, -2.972385 42.946511, -2.971147 42.947259, -2.972935 42.950132, -2.971107 42.952941, -2.96951 42.959595, -2.970196 42.960757, -2.968612 42.965367, -2.96926 42.968069, -2.964344 42.967356, -2.961511 42.968048, -2.959461 42.970839, -2.961396 42.974631, -2.95856 42.97915, -2.958852 42.981825, -2.954839 42.985101, -2.955866 42.989469, -2.954944 42.993224, -2.95812 42.99445, -2.9557 42.998852, -2.941745 43.004735, -2.941361 43.008634, -2.933071 43.01469, -2.930715 43.014896, -2.927694 43.016866, -2.924516 43.016558, -2.923486 43.015683, -2.916686 43.016381, -2.9165 43.018281, -2.914877 43.020162, -2.915636 43.021945, -2.914051 43.023214, -2.915237 43.026276, -2.913651 43.028148, -2.914002 43.031651, -2.916468 43.032022, -2.911593 43.033865, -2.908991 43.033286, -2.903331 43.033777, -2.897215 43.035906, -2.888831 43.041976, -2.88605 43.045512, -2.890285 43.04585, -2.888205 43.048864, -2.880809 43.050973, -2.872509 43.050766, -2.863801 43.051954, -2.855041 43.048827, -2.848127 43.04455, -2.83674 43.041959, -2.821942 43.035048, -2.807148 43.035591, -2.799763 43.033993, -2.788978 43.034515, -2.796048 43.050987, -2.799484 43.052709, -2.800964 43.05205, -2.802491 43.052354, -2.805432 43.054507, -2.803739 43.056666, -2.804049 43.057767, -2.799414 43.061666, -2.79878 43.063603, -2.795004 43.067322, -2.797271 43.070171, -2.798709 43.070752, -2.796446 43.073835, -2.792363 43.076675, -2.78485 43.084344, -2.788525 43.08891, -2.79199 43.08991, -2.792027 43.09217, -2.789943 43.096131, -2.789962 43.099338, -2.78328 43.106942, -2.77757 43.108999, -2.773754 43.108616, -2.768898 43.111476, -2.767326 43.11133, -2.76539 43.113138, -2.764016 43.112783, -2.765935 43.114622, -2.765883 43.121937, -2.763058 43.122681, -2.762083 43.119355, -2.760782 43.119437, -2.760526 43.120745, -2.758971 43.12147, -2.752048 43.123054, -2.748855 43.121351, -2.744739 43.115733, -2.739655 43.112519, -2.737981 43.113015, -2.735714 43.112074, -2.734461 43.109254, -2.729545 43.106706, -2.726713 43.102377, -2.72003 43.097607, -2.712245 43.088072, -2.705357 43.085384, -2.702358 43.082997, -2.702972 43.078488, -2.699785 43.075012, -2.701552 43.072685, -2.701201 43.068666, -2.698679 43.065915, -2.697096 43.065508, -2.692027 43.056238, -2.6866 43.050906, -2.688151 43.049275, -2.68828 43.047623, -2.686644 43.045988, -2.684979 43.040521, -2.683824 43.039544, -2.684118 43.037895, -2.680343 43.033509, -2.675005 43.035512, -2.675032 43.038177, -2.673607 43.039349, -2.674435 43.040015, -2.672601 43.040362, -2.674269 43.042179, -2.673258 43.04266, -2.673036 43.04433, -2.676739 43.046026, -2.67683 43.047203, -2.670347 43.052578, -2.669139 43.0546, -2.670129 43.056731, -2.669702 43.066209, -2.663078 43.068914, -2.663143 43.071084, -2.670668 43.083976, -2.669846 43.085036, -2.669863 43.091479, -2.674148 43.099209, -2.673848 43.100128, -2.678942 43.102057, -2.68305 43.111014, -2.679587 43.118574, -2.680781 43.120978, -2.680261 43.123743, -2.682978 43.127055, -2.691529 43.131141, -2.693638 43.133528, -2.69275 43.143756, -2.694218 43.146497, -2.691023 43.150806, -2.687815 43.153147, -2.685145 43.153729, -2.669089 43.150599, -2.664446 43.151581, -2.653577 43.15169, -2.65225 43.156895, -2.651176 43.157884, -2.644662 43.16282, -2.640788 43.163348, -2.641209 43.159718, -2.639489 43.158374, -2.639718 43.156945, -2.635346 43.155986, -2.634392 43.155144, -2.63875 43.151777, -2.62974 43.146918, -2.627428 43.148279, -2.626702 43.149804, -2.624343 43.150157, -2.620179 43.152226, -2.617404 43.152462, -2.616814 43.15645, -2.618463 43.161147, -2.615796 43.161521, -2.616463 43.163902, -2.619424 43.166211, -2.62066 43.16863, -2.622714 43.169212, -2.622185 43.173614, -2.619088 43.173496, -2.615879 43.175807, -2.614465 43.180623, -2.612191 43.181469, -2.611004 43.179077, -2.608905 43.178452, -2.606441 43.179601, -2.605597 43.181116, -2.601514 43.178587, -2.601428 43.175413, -2.599486 43.173205, -2.600762 43.172432, -2.598904 43.170766, -2.596366 43.17043, -2.594629 43.168118, -2.597022 43.165757, -2.596007 43.164357, -2.594 43.165787, -2.586812 43.161765, -2.583247 43.161848, -2.577316 43.157442, -2.575858 43.155959, -2.5747 43.15093, -2.57505 43.145484, -2.573831 43.14608, -2.573498 43.147352, -2.571671 43.147793, -2.568505 43.150323, -2.564631 43.15598, -2.560355 43.156934, -2.557296 43.155403, -2.553014 43.157225, -2.5477 43.156142, -2.538624 43.152031, -2.532362 43.152523, -2.530307 43.154103, -2.521104 43.154044, -2.513418 43.156516, -2.511292 43.156334, -2.510729 43.157008, -2.508333 43.153934, -2.504781 43.155771, -2.504271 43.15499, -2.503322 43.155175, -2.500599 43.1513, -2.502164 43.149326, -2.50186 43.145885, -2.503496 43.142812, -2.502808 43.141243, -2.503544 43.139958, -2.498391 43.126554, -2.496216 43.123411, -2.501344 43.118742, -2.505158 43.097075, -2.501144 43.096535, -2.502358 43.09537, -2.495699 43.092189, -2.484716 43.094967, -2.477533 43.094349, -2.473911 43.092586, -2.470562 43.087743, -2.470052 43.085562, -2.46506 43.080406, -2.464995 43.078046, -2.461982 43.075565, -2.46095 43.077018, -2.457742 43.077237, -2.456797 43.078512, -2.454391 43.078275, -2.451757 43.080279, -2.448873 43.079923, -2.446754 43.082231, -2.447158 43.080375, -2.44209 43.079116, -2.437439 43.079025, -2.431622 43.07575, -2.422987 43.076706, -2.420209 43.075833, -2.417997 43.073725, -2.414289 43.073049, -2.41305 43.0739, -2.402092 43.076284, -2.400356 43.075419, -2.398538 43.072924, -2.39566 43.072027, -2.393109 43.067961, -2.390711 43.066985, -2.382018 43.066722, -2.37724 43.0643, -2.374632 43.059955, -2.374618 43.057667, -2.370969 43.053118, -2.364709 43.050445, -2.360068 43.046862, -2.36247 43.043823, -2.366486 43.041251, -2.368223 43.037146, -2.359419 43.032612, -2.356789 43.028239, -2.361541 43.02325, -2.359258 43.020968, -2.359382 43.014971, -2.356252 43.010334, -2.351627 43.007876, -2.351604 43.00657, -2.35497 43.002645, -2.355056 43.000322, -2.368601 42.993095, -2.372629 42.98793, -2.367131 42.985766, -2.366511 42.980494, -2.369141 42.97036, -2.36215 42.966908, -2.362877 42.962977, -2.355546 42.957055, -2.353713 42.951714, -2.354798 42.950027, -2.351922 42.94721, -2.351037 42.942774, -2.336352 42.934901, -2.322988 42.931559, -2.319169 42.929334, -2.31644 42.929056, -2.31426 42.926702, -2.309611 42.926062, -2.304951 42.927438, -2.302321 42.925954, -2.299809 42.922661, -2.297715 42.915048, -2.291192 42.908047, -2.292807 42.906121, -2.289543 42.902309, -2.277392 42.901261, -2.273173 42.901675, -2.265274 42.899508, -2.25545 42.898553, -2.251531 42.896511, -2.250781 42.895731, -2.25307 42.892774, -2.240984 42.885635, -2.242125 42.879501, -2.240431 42.871898, -2.240503 42.865037, -2.23594 42.850967, -2.25776 42.847023, -2.26158 42.84485, -2.265134 42.844423, -2.268526 42.841176, -2.281071 42.847352, -2.293125 42.849544, -2.300387 42.849138, -2.303973 42.847017, -2.308936 42.846407, -2.30652 42.84252, -2.299466 42.837552, -2.298437 42.834475, -2.299684 42.833483, -2.305417 42.830708, -2.313693 42.828074, -2.321817 42.827988, -2.323594 42.825531, -2.326161 42.824591, -2.326905 42.821408, -2.330668 42.817369, -2.331528 42.814744, -2.344732 42.809579, -2.346199 42.808534, -2.346298 42.807292, -2.35403 42.804688, -2.369297 42.804369, -2.365017 42.787604, -2.367326 42.782997, -2.371906 42.779816, -2.357785 42.765815, -2.361985 42.761444, -2.36712 42.758852, -2.369791 42.75938, -2.372351 42.757593, -2.373991 42.757386, -2.373718 42.755349, -2.376927 42.754647, -2.37642 42.752834, -2.380251 42.748577, -2.380121 42.746874, -2.379211 42.746185, -2.376194 42.747366, -2.373077 42.740226, -2.373766 42.738482, -2.376601 42.737192, -2.375779 42.736332, -2.377801 42.732039, -2.379684 42.731878, -2.385655 42.734621, -2.398451 42.729006, -2.403394 42.729464, -2.407606 42.730927, -2.411533 42.721375, -2.410953 42.718112, -2.414061 42.714868, -2.414193 42.712572, -2.424923 42.71042, -2.418777 42.704211, -2.416568 42.700228, -2.417901 42.690842, -2.420123 42.690872, -2.422661 42.689687, -2.422367 42.688398, -2.426332 42.6874, -2.426355 42.686157, -2.42834 42.685366, -2.428282 42.683681, -2.430743 42.681532, -2.426789 42.677532, -2.426334 42.67264, -2.424507 42.672189, -2.421942 42.668466, -2.426083 42.666749, -2.418254 42.663503, -2.417298 42.661355, -2.419957 42.661441, -2.429613 42.65831, -2.429992 42.654251, -2.433302 42.653916, -2.450075 42.647253, -2.454997 42.639594, -2.454587 42.634864, -2.459242 42.633941, -2.459987 42.632468, -2.461468 42.631844, -2.463151 42.629069, -2.46278 42.628221, -2.46452 42.62732, -2.471057 42.62726, -2.478091 42.618827, -2.478981 42.61594, -2.483072 42.612158, -2.500083 42.616476, -2.514696 42.617268, -2.520862 42.616223, -2.52315 42.615179, -2.52831 42.614912, -2.537119 42.61239, -2.54455 42.611691, -2.553011 42.608293, -2.553763 42.627532, -2.549613 42.629713, -2.551473 42.633944, -2.548302 42.635634, -2.540055 42.637546, -2.538253 42.63871, -2.54353 42.637677, -2.549166 42.637574, -2.551595 42.640744, -2.547901 42.645467, -2.551936 42.649256, -2.556862 42.649599, -2.560763 42.648237, -2.560209 42.647262, -2.564925 42.644551, -2.568747 42.645664, -2.571088 42.647583, -2.584847 42.65156, -2.585399 42.65104, -2.599882 42.650704, -2.601182 42.647827, -2.60394 42.649592, -2.613338 42.646797, -2.618682 42.648625, -2.620625 42.648235, -2.621909 42.647699, -2.622314 42.643198, -2.626216 42.637411, -2.627243 42.632974, -2.629376 42.631117, -2.630921 42.631707, -2.635668 42.6312, -2.639418 42.632392, -2.647565 42.632363, -2.654429 42.630646, -2.655234 42.628352, -2.663857 42.62364, -2.664022 42.620228, -2.666184 42.617316, -2.670973 42.615511, -2.676054 42.606726, -2.679315 42.605655, -2.683235 42.601919, -2.684385 42.598752, -2.681769 42.595395, -2.686158 42.595092, -2.709728 42.600999, -2.721813 42.608215, -2.728166 42.613607, -2.730575 42.61762, -2.736189 42.619155, -2.740772 42.622552, -2.749425 42.623724, -2.756614 42.619003, -2.760439 42.619975, -2.76372 42.622836, -2.765877 42.620157, -2.767798 42.614956, -2.774368 42.605576, -2.77255 42.602654, -2.771866 42.596277, -2.773417 42.592128, -2.778987 42.585339, -2.777704 42.582878, -2.777953 42.581339, -2.781226 42.579346, -2.78937 42.578245, -2.798329 42.573785, -2.800253 42.56652, -2.803488 42.564599, -2.806671 42.567297, -2.812208 42.569495, -2.814207 42.569318, -2.815819 42.567844, -2.811928 42.565235, -2.808069 42.556636, -2.808516 42.553764, -2.807128 42.549493, -2.809648 42.542022, -2.813491 42.535725, -2.814487 42.528603, -2.821833 42.527282, -2.835494 42.536299, -2.836542 42.536283, -2.838013 42.546605, -2.836266 42.548368, -2.846037 42.547508, -2.849663 42.548927, -2.859173 42.550092, -2.864226 42.545451, -2.865872 42.538735, -2.862511 42.538803, -2.859422 42.536926, -2.860398 42.536098, -2.85934 42.535394, -2.855872 42.534399, -2.854696 42.532192, -2.857315 42.521271, -2.854202 42.514305, -2.850476 42.509779, -2.834457 42.505227, -2.834108 42.503687, -2.832272 42.502909, -2.831419 42.503548, -2.828879 42.50204, -2.828741 42.499257, -2.830168 42.498025, -2.831991 42.499055, -2.835705 42.498123, -2.841312 42.494673, -2.846026 42.497769, -2.858828 42.49838, -2.865567 42.499649, -2.868781 42.499202, -2.876713 42.500769, -2.88728 42.50576, -2.890019 42.505673, -2.891934 42.503558, -2.89901 42.508257, -2.900234 42.503881, -2.892403 42.49983, -2.895331 42.495609, -2.901227 42.499721, -2.90366 42.492141, -2.920572 42.494865, -2.927882 42.498238, -2.933963 42.502123, -2.935416 42.49745, -2.928682 42.490304, -2.948616 42.488631, -2.955906 42.486383, -2.956994 42.479791, -2.95315 42.478195, -2.94905 42.478085, -2.949021 42.469187, -2.964454 42.475309, -2.965086 42.477299, -2.975816 42.479598, -2.991937 42.476827, -2.985976 42.472351, -2.989225 42.468812, -2.987766 42.466065, -2.987392 42.44998, -2.991636 42.450206, -2.995844 42.448252, -3.001389 42.443542, -3.003444 42.444208, -3.00511 42.443686, -3.013571 42.433932, -3.021157 42.430851, -3.017799 42.42316, -3.018796 42.422385, -3.019012 42.415045, -3.015852 42.412668, -3.010602 42.415983, -3.009629 42.410967, -3.005813 42.414524, -3.00529 42.4065, -3.010576 42.401934, -3.01162 42.396692, -3.014827 42.396187, -3.020415 42.390909, -3.024947 42.391214, -3.027766 42.392826, -3.027853 42.396806, -3.029701 42.39903, -3.02918 42.403444, -3.032756 42.410332, -3.032625 42.414241, -3.027717 42.420474, -3.027124 42.42659, -3.028122 42.430282, -3.031989 42.431109, -3.033741 42.433522, -3.032187 42.437513, -3.034825 42.436989, -3.036843 42.43743, -3.035252 42.440322, -3.031241 42.443006, -3.033236 42.444969, -3.037116 42.446598, -3.03736 42.447985, -3.039768 42.448543, -3.046004 42.445154, -3.057692 42.433909, -3.063299 42.42491))"
